9.97,16.26,6.04
13.13,9.40,-12.08
5.82,1.35,-20.55
-3.51,0.61,-11.73
-8.38,15.52,7.14
-9.70,32.64,27.05
-12.68,23.00,37.45
-7.24,13.28,30.17
4.51,12.82,12.08
13.18,9.44,-4.57
13.34,1.96,-17.91
6.80,-1.02,-17.61
-1.62,5.79,-4.58
-8.61,30.23,17.47
-16.05,33.27,34.86
-17.14,16.36,36.99
-3.22,16.74,20.01
11.84,17.68,1.49
19.98,8.18,-14.95
13.50,-1.93,-23.94
-0.33,7.70,-9.17
-8.62,41.26,17.33
-19.69,36.49,36.11
-22.65,11.39,37.50
-0.11,21.09,18.84
18.58,20.20,0.53
19.81,4.36,-19.18
3.34,2.93,-18.67
-9.43,19.97,3.69
-12.36,46.23,27.33
-18.82,26.01,40.13
-9.87,14.44,32.28
8.65,19.80,12.18
19.52,12.76,-5.18
14.59,2.09,-20.83
-0.88,2.47,-15.03
-11.09,19.27,5.74
-12.34,41.56,27.27
-16.71,27.30,38.67
-9.83,15.63,31.34
4.65,18.58,12.19
16.15,13.70,-4.40
18.17,3.35,-19.25
10.75,-0.06,-18.98
0.42,10.50,-3.99
-8.81,32.20,18.10
-17.39,33.24,34.59
-18.97,17.52,37.14
-5.87,18.63,20.69
6.12,16.78,2.73
15.08,8.74,-11.95
16.38,-0.41,-21.73
9.58,0.84,-15.23
0.18,15.42,1.83
-9.50,39.55,23.72
-20.65,29.92,38.14
-18.37,17.93,35.08
-2.85,22.91,15.06
11.83,21.14,-2.70
21.11,8.01,-18.35
17.98,-0.25,-24.05
5.63,6.51,-11.30
-4.53,33.60,12.18
-13.87,44.22,32.51
-22.31,21.35,40.65
-10.40,20.55,27.67
4.32,22.77,7.50
14.20,13.88,-8.71
15.61,1.83,-22.87
6.56,-1.39,-21.62
-2.17,13.66,-4.02
-7.21,44.00,20.82
-18.12,36.78,37.38
-20.40,16.69,37.96
-3.05,26.65,18.62
11.40,22.82,0.14
19.46,8.88,-16.11
